,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
9261,1170590,12450.0,1046376,16774,121,3.0,2008,180.0,Low,8/5/2010 0:00,L3400DT,L3400,,,DT,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Oklahoma,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9262,1170594,37000.0,1004933,3362,121,3.0,1000,17004.0,Medium,8/6/2009 0:00,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Missouri,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
9263,1170599,10500.0,1022341,6271,121,3.0,2005,1089.0,Medium,2/26/2010 0:00,RC50,RC50,,,,,Skid Steer Loader - 976.0 to 1251.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
9264,1170605,29500.0,1020154,2753,121,3.0,1991,9114.0,Medium,11/16/2006 0:00,D4HII,D4,H,II,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Minnesota,TTT,Track Type Tractors,,EROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9265,1170606,15500.0,1007767,4640,121,3.0,1993,8641.0,Medium,4/5/2007 0:00,410D,410,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Arizona,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9266,1170611,32000.0,1068254,3357,121,3.0,1979,11930.0,Medium,9/8/2005 0:00,12G,12,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,Texas,MG,Motor Graders,No,EROPS,,,,,None or Unspecified,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
9267,1170613,27000.0,1068383,3255,121,3.0,2000,6989.0,Medium,5/26/2011 0:00,9030B,9030,B,,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",California,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,Hydraulic,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9268,1170616,39000.0,473906,3542,121,3.0,2003,266.0,Low,1/29/2004 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9269,1170617,51000.0,28936,77,121,3.0,1994,12847.0,Medium,10/18/2007 0:00,950FII,950,F,II,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9270,1170625,13500.0,979117,15962,121,3.0,1999,0.0,,12/7/2006 0:00,804,804,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Idaho,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,24 inch,None or Unspecified,Manual,None or Unspecified,Double,,,,,
9271,1170633,42000.0,1050991,1893,121,3.0,2002,4111.0,Medium,1/25/2007 0:00,650HLGP,650,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9272,1170637,12500.0,1009835,4604,121,3.0,1997,7142.0,Medium,5/14/2009 0:00,310E,310,E,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9273,1170645,10500.0,1040618,17311,121,3.0,2005,1426.0,Medium,6/16/2011 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Maryland,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,High Flow,,,,,,,,,,,
9274,1170649,78000.0,1057262,134,121,3.0,1000,9167.0,Low,8/5/2010 0:00,D155A-2,D155,A,-2,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Lever,,
9275,1170653,16000.0,1023737,18110,121,3.0,2005,0.0,,8/27/2009 0:00,BL60,BL60,,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Nevada,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9276,1170665,18500.0,1059533,3538,121,3.0,1999,0.0,,6/9/2011 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9277,1170666,33000.0,439452,3567,121,3.0,2000,6012.0,High,8/25/2005 0:00,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,New York,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9278,1170668,18500.0,689811,3428,121,3.0,2004,665.0,Medium,9/20/2007 0:00,252B,252,B,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Illinois,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9279,1170672,10500.0,1035781,4671,121,3.0,1000,4323.0,Low,6/25/2009 0:00,455G,455,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Kentucky,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9280,1170674,62000.0,70336,1158,121,3.0,2000,4294.0,Medium,12/15/2005 0:00,320BL,320,B,,L,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Nevada,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9281,1170685,10500.0,1055922,4794,121,3.0,1995,9578.0,Medium,4/2/2009 0:00,710D,710,D,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9282,1170686,40000.0,36116,3362,121,3.0,1000,620.0,Low,7/9/2009 0:00,140G,140,G,,,,Motorgrader - 145.0 to 170.0 Horsepower,Alabama,MG,Motor Graders,All Wheel Drive,EROPS,,,,,Powershift,,None or Unspecified,14',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
9283,1170689,29000.0,387350,3359,121,3.0,1979,1669.0,Low,11/3/2005 0:00,130G,130,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,Missouri,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,"14""",,,,,,,,,,,,,,,
9284,1170690,23000.0,1037030,532,121,3.0,1999,5590.0,Medium,5/18/2006 0:00,PC60-7,PC60,,-7,,Large / Medium,"Hydraulic Excavator, Track - 50.0 to 66.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9285,1170698,22500.0,1019210,3854,121,3.0,1000,0.0,,6/9/2011 0:00,966C,966,C,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Oklahoma,WL,Wheel Loader,,EROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9286,1170699,86000.0,1031413,14296,121,3.0,2005,3286.0,High,5/15/2008 0:00,270CLC,270,C,,LC,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9287,1170701,7500.0,884477,3398,121,3.0,2005,749.0,Low,6/18/2009 0:00,216B,216,B,,,,Skid Steer Loader - 1251.0 to 1351.0 Lb Operating Capacity,Mississippi,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9288,1170712,69000.0,805088,4336,121,3.0,2002,6068.0,High,6/30/2005 0:00,IT38G,IT38,G,,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,New Hampshire,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
9289,1170714,39000.0,1006118,4093,121,3.0,2003,1063.0,Medium,8/11/2005 0:00,D3G,D3,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",North Carolina,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9290,1170715,37000.0,999970,11398,121,3.0,2005,2757.0,Medium,1/15/2009 0:00,650J,650,J,,,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Georgia,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9291,1170716,14500.0,1010468,15522,121,3.0,1998,0.0,,12/16/2010 0:00,R160LC3,R160,LC,3,,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Kentucky,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9292,1170718,10000.0,543028,3538,121,3.0,1999,0.0,,10/22/2010 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Indiana,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Street,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9293,1170720,82000.0,356509,1624,121,3.0,2000,7472.0,High,5/4/2006 0:00,D6MXL,D6,M,,XL,Medium,"Track Type Tractor, Dozer - 130.0 to 160.0 Horsepower",Texas,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Finger Tip,,
9294,1170721,49000.0,1046199,3855,121,3.0,1981,9508.0,Low,5/4/2006 0:00,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,New York,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9295,1170727,27000.0,1032703,4700,121,3.0,1995,2047.0,Low,5/1/2008 0:00,544G,544,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,California,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9296,1170733,20000.0,1006356,457,121,3.0,1994,9693.0,High,1/12/2006 0:00,PC300LC5,PC300,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",New Hampshire,TEX,Track Excavators,,EROPS,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,,,
9297,1170739,14500.0,1021903,3269,121,3.0,2002,2298.0,Medium,5/19/2011 0:00,95XT,95,XT,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9298,1170753,12500.0,1010636,24989,121,3.0,2005,132.0,Low,6/25/2009 0:00,CX 2,CX,2,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Hydrostatic,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9299,1170754,25500.0,1005983,17976,121,3.0,2005,2769.0,Medium,11/11/2010 0:00,TX760B,TX760,B,,,,Backhoe Loader - 0.0 to 14.0 Ft Standard Digging Depth,New Mexico,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9300,1170761,16000.0,1053420,10468,121,3.0,2007,78.0,Low,8/13/2009 0:00,EC25,EC25,,,,Mini,"Hydraulic Excavator, Track - 2.0 to 3.0 Metric Tons",Colorado,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9301,1170764,8000.0,1028898,8009,121,3.0,2001,2123.0,Medium,6/11/2009 0:00,250,250,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Illinois,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9302,1170768,13500.0,1027537,7014,121,3.0,2003,1876.0,High,7/27/2006 0:00,236,236,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Mississippi,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9303,1170772,96000.0,1022709,134,121,3.0,1000,2889.0,Low,10/18/2007 0:00,D155A-2,D155,A,-2,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Georgia,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9304,1170775,36000.0,1047385,4667,121,3.0,2000,9159.0,High,5/29/2008 0:00,450LC,450,,,LC,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9305,1170777,25500.0,1023283,13247,121,3.0,2004,5183.0,High,11/11/2010 0:00,580MII,580,M,II,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9306,1170780,6000.0,1044252,5513,121,3.0,1000,2620.0,Medium,10/18/2007 0:00,763F,763,F,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Louisiana,SSL,Skid Steer Loaders,,OROPS,Yes,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9307,1170781,63000.0,1001054,22225,121,3.0,2005,1226.0,Medium,10/18/2007 0:00,1150HWT,1150,H,,WT,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
9308,1170782,7250.0,1032126,17472,121,3.0,1997,595.0,Low,7/28/2005 0:00,LX565,LX565,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9309,1170792,60000.0,768315,3786,121,3.0,2005,1804.0,Medium,10/25/2007 0:00,930G,930,G,,,Medium,Wheel Loader - 135.0 to 150.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9310,1170793,18500.0,47169,2231,121,3.0,1990,13037.0,Low,1/29/2004 0:00,PC200LC5,PC200,,LC,5,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Utah,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,,,,,,,,,,,
9311,1170800,24500.0,1021339,22971,121,3.0,1990,4857.0,Low,9/22/2005 0:00,EX400LC,EX400,,,LC,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Virginia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9312,1170806,7000.0,1050719,7915,121,3.0,1000,941.0,Low,3/15/2004 0:00,1760XL,1760XL,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Missouri,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9313,1170807,19000.0,1034032,22117,121,3.0,2005,1374.0,Medium,11/13/2008 0:00,50DZTS,50,D,ZTS,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Nevada,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,16 inch,None or Unspecified,Manual,None or Unspecified,Double,,,,,
9314,1170808,104000.0,1030951,14403,121,3.0,2006,2500.0,High,3/12/2008 0:00,670D,670,D,,,,Motorgrader - 170.0 to 200.0 Horsepower,Illinois,MG,Motor Graders,No,EROPS w AC,,,,,Powershift,,None or Unspecified,12',None or Unspecified,No,Base + 1 Function,None or Unspecified,None or Unspecified,Yes,None or Unspecified,None or Unspecified,,,,,,,,,,,,,,,
9315,1170819,10500.0,1004533,3876,121,3.0,1000,3033.0,Low,5/19/2011 0:00,980B,980,B,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,Pennsylvania,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9316,1170827,50000.0,534726,1453,121,3.0,2004,1464.0,Medium,6/28/2007 0:00,928GZ,928,G,,Z,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,29.5,Manual,,,,,,,,,,,,,Standard,Conventional
9317,1170829,7000.0,167745,6265,121,3.0,2001,2249.0,Medium,8/26/2011 0:00,4810,4810,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,California,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
9318,1170831,24000.0,1057511,14204,121,3.0,1997,9687.0,High,9/7/2006 0:00,SOLAR 330III,SOLAR 330,,III,,Large / Medium,"Hydraulic Excavator, Track - 28.0 to 33.0 Metric Tons",Massachusetts,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
9319,1170832,69000.0,1040057,13222,121,3.0,2004,592.0,Low,11/16/2006 0:00,521DXT,521,D,,XT,,Wheel Loader - 110.0 to 120.0 Horsepower,Alabama,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,17.5,Manual,,,,,,,,,,,,,Standard,Conventional
9320,1170833,43000.0,1017786,3359,121,3.0,1000,4164.0,Low,10/18/2007 0:00,130G,130,G,,,,Motorgrader - 130.0 to 145.0 Horsepower,California,MG,Motor Graders,No,OROPS,,,,,Powershift,,None or Unspecified,None or Unspecified,None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,None or Unspecified,"14""",,,,,,,,,,,,,,,
9321,1170838,15000.0,1021572,10494,121,3.0,1988,5328.0,Low,6/17/2004 0:00,L190,L190,,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
9322,1170840,19500.0,1058363,3547,121,3.0,1999,5334.0,Medium,12/15/2010 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Tennessee,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,None or Unspecified,No,Standard,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9323,1170845,15500.0,1043060,12923,121,3.0,2006,830.0,Low,5/19/2011 0:00,SR70,SR70,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,Maryland,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,High Flow,,,,,,,,,,,
9324,1170850,14500.0,1017205,17311,121,3.0,2005,1108.0,Low,4/11/2011 0:00,S175,S175,,,,,Skid Steer Loader - 1601.0 to 1751.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
9325,1170852,19000.0,1011519,4640,121,3.0,1996,4009.0,Low,6/11/2009 0:00,410D,410,D,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Illinois,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9326,1170853,12000.0,1010389,12917,121,3.0,2006,982.0,Medium,1/28/2010 0:00,RC100,RC100,,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,EROPS w AC,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,High Flow,,,,,,,,,,,
9327,1170861,41000.0,1038583,266,121,3.0,2005,5120.0,High,3/12/2009 0:00,D65PX-15,D65,PX,-15,,Large,"Track Type Tractor, Dozer - 190.0 to 260.0 Horsepower",Texas,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
9328,1170862,90000.0,464718,1333,121,3.0,1999,7573.0,Medium,11/3/2005 0:00,345BL,345,BL,,,Large / Medium,"Hydraulic Excavator, Track - 40.0 to 50.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,36 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
9329,1170870,12500.0,23724,7009,121,3.0,2000,880.0,Medium,2/26/2004 0:00,226,226,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Alabama,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
9330,1170877,73000.0,107105,1174,121,3.0,2000,3893.0,Medium,12/7/2006 0:00,320CU,320,C,,U,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",North Carolina,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",Manual,None or Unspecified,Triple,,,,,
9331,1170878,20500.0,1034485,3178,121,3.0,2004,689.0,Low,3/12/2009 0:00,580SUPER L,580,SUPER L,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Virginia,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9332,1170884,30500.0,117046,3538,121,3.0,2000,1979.0,Medium,4/29/2004 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,North Carolina,BL,Backhoe Loaders,Four Wheel Drive,OROPS,Yes,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
9333,1170885,8000.0,121513,456,121,3.0,1987,1889.0,Low,5/4/2006 0:00,PC300LC3,PC300,,LC,3,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Pennsylvania,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,"10' 6""",Manual,None or Unspecified,Double,,,,,
9334,1170890,10500.0,1005374,18137,121,3.0,2008,65.0,Low,2/25/2010 0:00,EC15BXTV,EC15,B,,XTV,Mini,"Hydraulic Excavator, Track - 0.0 to 2.0 Metric Tons",California,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
